LOCALIZATION,DAY,MONTH,YEAR,WEEKDAY,SCHOOLDAY,HOLIDAY,HOUR,TEMPERATURE,HUMIDITY,CHECK IN,CHECK OUT
SANAPÚ,21,12,2022,2,True,False,5,19,46,1,0
SANAPÚ,21,12,2022,2,True,False,4,18,34,0,1
SANAPÚ,21,12,2022,2,True,False,3,16,42,0,0
SANAPÚ,21,12,2022,2,True,False,2,18,34,1,0
SANAPÚ,21,12,2022,2,True,False,1,19,30,0,2
SANAPÚ,21,12,2022,2,True,False,0,19,28,0,1
SANAPÚ,20,12,2022,1,True,False,23,20,26,0,8
SANAPÚ,20,12,2022,1,True,False,22,20,26,2,8
SANAPÚ,20,12,2022,1,True,False,21,19,60,6,15
SANAPÚ,20,12,2022,1,True,False,20,19,68,9,19
SANAPÚ,20,12,2022,1,True,False,19,20,64,12,23
SANAPÚ,20,12,2022,1,True,False,18,21,64,18,15
SANAPÚ,20,12,2022,1,True,False,17,22,57,19,26
SANAPÚ,20,12,2022,1,True,False,16,23,50,14,31
SANAPÚ,20,12,2022,1,True,False,15,23,53,15,29
SANAPÚ,20,12,2022,1,True,False,14,23,53,16,17
SANAPÚ,20,12,2022,1,True,False,13,23,53,12,26
SANAPÚ,20,12,2022,1,True,False,12,23,53,39,16
SANAPÚ,20,12,2022,1,True,False,11,23,57,26,13
SANAPÚ,20,12,2022,1,True,False,10,23,53,26,14
SANAPÚ,20,12,2022,1,True,False,9,20,56,15,2
SANAPÚ,20,12,2022,1,True,False,8,18,52,25,3
SANAPÚ,20,12,2022,1,True,False,7,18,56,15,3
SANAPÚ,20,12,2022,1,True,False,6,18,52,6,1
SANAPÚ,20,12,2022,1,True,False,5,17,52,0,1
SANAPÚ,20,12,2022,1,True,False,4,18,45,0,0
SANAPÚ,20,12,2022,1,True,False,3,18,45,0,0
SANAPÚ,20,12,2022,1,True,False,2,18,52,0,0
SANAPÚ,20,12,2022,1,True,False,1,18,52,0,1
SANAPÚ,20,12,2022,1,True,False,0,20,53,0,6
SANAPÚ,19,12,2022,0,True,False,23,19,83,1,5
SANAPÚ,19,12,2022,0,True,False,22,19,78,2,10
SANAPÚ,19,12,2022,0,True,False,21,20,78,7,9
SANAPÚ,19,12,2022,0,True,False,20,20,78,4,11
SANAPÚ,19,12,2022,0,True,False,19,21,78,9,11
SANAPÚ,19,12,2022,0,True,False,18,22,73,11,20
SANAPÚ,19,12,2022,0,True,False,17,22,73,10,24
SANAPÚ,19,12,2022,0,True,False,16,23,69,16,17
SANAPÚ,19,12,2022,0,True,False,15,23,69,18,19
SANAPÚ,19,12,2022,0,True,False,14,23,61,15,22
SANAPÚ,19,12,2022,0,True,False,13,23,65,15,16
SANAPÚ,19,12,2022,0,True,False,12,23,69,17,7
SANAPÚ,19,12,2022,0,True,False,11,23,65,20,9
SANAPÚ,19,12,2022,0,True,False,10,22,73,13,8
SANAPÚ,19,12,2022,0,True,False,9,20,78,14,6
SANAPÚ,19,12,2022,0,True,False,8,17,82,17,0
SANAPÚ,19,12,2022,0,True,False,7,18,83,9,2
SANAPÚ,19,12,2022,0,True,False,6,18,88,7,1
SANAPÚ,19,12,2022,0,True,False,5,18,94,0,0
SANAPÚ,19,12,2022,0,True,False,4,18,88,0,0
SANAPÚ,19,12,2022,0,True,False,3,18,73,0,0
SANAPÚ,19,12,2022,0,True,False,2,18,73,0,0
SANAPÚ,19,12,2022,0,True,False,1,17,77,0,2
SANAPÚ,19,12,2022,0,True,False,0,18,83,0,14
SANAPÚ,18,12,2022,6,True,False,23,18,77,0,23
SANAPÚ,18,12,2022,6,True,False,22,19,73,5,27
SANAPÚ,18,12,2022,6,True,False,21,19,78,3,30
SANAPÚ,18,12,2022,6,True,False,20,19,78,12,26
SANAPÚ,18,12,2022,6,True,False,19,20,73,27,29
SANAPÚ,18,12,2022,6,True,False,18,21,73,23,28
SANAPÚ,18,12,2022,6,True,False,17,21,69,28,26
SANAPÚ,18,12,2022,6,True,False,16,22,64,10,22
SANAPÚ,18,12,2022,6,True,False,15,22,64,15,38
SANAPÚ,18,12,2022,6,True,False,14,22,64,33,36
SANAPÚ,18,12,2022,6,True,False,13,22,60,39,36
SANAPÚ,18,12,2022,6,True,False,12,22,60,40,28
SANAPÚ,18,12,2022,6,True,False,11,22,69,42,14
SANAPÚ,18,12,2022,6,True,False,10,21,73,42,13
SANAPÚ,18,12,2022,6,True,False,9,21,73,19,7
SANAPÚ,18,12,2022,6,True,False,8,20,78,11,6
SANAPÚ,18,12,2022,6,True,False,7,20,78,2,6
SANAPÚ,18,12,2022,6,True,False,6,20,78,1,21
SANAPÚ,18,12,2022,6,True,False,5,19,83,1,21
SANAPÚ,18,12,2022,6,True,False,4,19,78,1,28
SANAPÚ,18,12,2022,6,True,False,3,18,77,2,27
SANAPÚ,18,12,2022,6,True,False,2,18,83,5,36
SANAPÚ,18,12,2022,6,True,False,1,18,77,21,37
SANAPÚ,18,12,2022,6,True,False,0,18,77,37,38
SANAPÚ,17,12,2022,5,True,False,23,18,77,23,22
SANAPÚ,17,12,2022,5,True,False,22,18,77,36,38
SANAPÚ,17,12,2022,5,True,False,21,19,73,45,45
SANAPÚ,17,12,2022,5,True,False,20,19,73,53,25
SANAPÚ,17,12,2022,5,True,False,19,20,68,44,23
SANAPÚ,17,12,2022,5,True,False,18,21,69,40,35
SANAPÚ,17,12,2022,5,True,False,17,21,69,31,30
SANAPÚ,17,12,2022,5,True,False,16,21,69,25,29
SANAPÚ,17,12,2022,5,True,False,15,23,61,31,24
SANAPÚ,17,12,2022,5,True,False,14,22,57,43,16
SANAPÚ,17,12,2022,5,True,False,13,22,57,41,19
SANAPÚ,17,12,2022,5,True,False,12,22,53,15,24
SANAPÚ,17,12,2022,5,True,False,11,21,60,24,17
SANAPÚ,17,12,2022,5,True,False,10,21,60,36,13
SANAPÚ,17,12,2022,5,True,False,9,20,64,22,11
SANAPÚ,17,12,2022,5,True,False,8,19,64,10,8
SANAPÚ,17,12,2022,5,True,False,7,19,73,11,12
SANAPÚ,17,12,2022,5,True,False,6,19,73,2,9
SANAPÚ,17,12,2022,5,True,False,5,19,73,2,11
SANAPÚ,17,12,2022,5,True,False,4,19,68,0,25
SANAPÚ,17,12,2022,5,True,False,3,18,73,0,28
SANAPÚ,17,12,2022,5,True,False,2,19,73,2,19
SANAPÚ,17,12,2022,5,True,False,1,19,78,11,36
SANAPÚ,17,12,2022,5,True,False,0,19,73,17,40
SANAPÚ,16,12,2022,4,True,False,23,19,73,29,26
SANAPÚ,16,12,2022,4,True,False,22,19,68,17,20
SANAPÚ,16,12,2022,4,True,False,21,19,73,30,29
SANAPÚ,16,12,2022,4,True,False,20,20,64,39,35
SANAPÚ,16,12,2022,4,True,False,19,20,64,55,60
SANAPÚ,16,12,2022,4,True,False,18,21,64,34,29
SANAPÚ,16,12,2022,4,True,False,17,21,64,27,30
SANAPÚ,16,12,2022,4,True,False,16,22,57,23,24
SANAPÚ,16,12,2022,4,True,False,15,23,57,25,20
SANAPÚ,16,12,2022,4,True,False,14,23,57,119,28
SANAPÚ,16,12,2022,4,True,False,13,23,57,53,22
SANAPÚ,16,12,2022,4,True,False,12,23,61,27,16
SANAPÚ,16,12,2022,4,True,False,11,22,60,20,17
SANAPÚ,16,12,2022,4,True,False,10,22,60,22,10
SANAPÚ,16,12,2022,4,True,False,9,20,64,18,6
SANAPÚ,16,12,2022,4,True,False,8,19,73,19,5
SANAPÚ,16,12,2022,4,True,False,7,18,83,16,3
SANAPÚ,16,12,2022,4,True,False,6,18,83,5,7
SANAPÚ,16,12,2022,4,True,False,5,18,83,2,8
SANAPÚ,16,12,2022,4,True,False,4,19,73,0,7
SANAPÚ,16,12,2022,4,True,False,3,19,68,0,7
SANAPÚ,16,12,2022,4,True,False,2,18,77,2,4
SANAPÚ,16,12,2022,4,True,False,1,19,78,4,5
SANAPÚ,16,12,2022,4,True,False,0,18,83,7,6
SANAPÚ,15,12,2022,3,True,False,23,19,78,10,17
SANAPÚ,15,12,2022,3,True,False,22,19,78,7,10
SANAPÚ,15,12,2022,3,True,False,21,20,73,5,12
SANAPÚ,15,12,2022,3,True,False,20,20,73,13,27
SANAPÚ,15,12,2022,3,True,False,19,21,64,15,16
SANAPÚ,15,12,2022,3,True,False,18,22,57,14,19
SANAPÚ,15,12,2022,3,True,False,17,22,57,16,17
SANAPÚ,15,12,2022,3,True,False,16,23,57,15,20
SANAPÚ,15,12,2022,3,True,False,15,23,57,22,22
SANAPÚ,15,12,2022,3,True,False,14,23,57,40,25
SANAPÚ,15,12,2022,3,True,False,13,23,57,25,15
SANAPÚ,15,12,2022,3,True,False,12,23,57,20,9
SANAPÚ,15,12,2022,3,True,False,11,23,53,11,9
SANAPÚ,15,12,2022,3,True,False,10,22,57,16,8
SANAPÚ,15,12,2022,3,True,False,9,20,60,9,2
SANAPÚ,15,12,2022,3,True,False,8,20,64,14,4
SANAPÚ,15,12,2022,3,True,False,7,19,68,18,2
SANAPÚ,15,12,2022,3,True,False,6,19,68,5,3
SANAPÚ,15,12,2022,3,True,False,5,19,68,2,0
SANAPÚ,15,12,2022,3,True,False,4,19,73,0,0
SANAPÚ,15,12,2022,3,True,False,3,20,68,0,0
SANAPÚ,15,12,2022,3,True,False,2,20,73,0,0
SANAPÚ,15,12,2022,3,True,False,1,20,73,0,0
SANAPÚ,15,12,2022,3,True,False,0,20,78,1,7
SANAPÚ,14,12,2022,2,True,False,23,21,73,2,9
SANAPÚ,14,12,2022,2,True,False,22,21,78,0,8
SANAPÚ,14,12,2022,2,True,False,21,22,64,3,16
SANAPÚ,14,12,2022,2,True,False,20,22,69,9,15
SANAPÚ,14,12,2022,2,True,False,19,22,73,14,9
SANAPÚ,14,12,2022,2,True,False,18,23,69,11,17
SANAPÚ,14,12,2022,2,True,False,17,24,65,10,16
SANAPÚ,14,12,2022,2,True,False,16,23,89,13,20
SANAPÚ,14,12,2022,2,True,False,15,23,89,12,26
SANAPÚ,14,12,2022,2,True,False,14,24,83,19,14
SANAPÚ,14,12,2022,2,True,False,13,23,89,12,15
SANAPÚ,14,12,2022,2,True,False,12,24,83,13,15
SANAPÚ,14,12,2022,2,True,False,11,23,89,23,11
SANAPÚ,14,12,2022,2,True,False,10,23,89,21,9
SANAPÚ,14,12,2022,2,True,False,9,22,83,16,5
SANAPÚ,14,12,2022,2,True,False,8,20,83,14,2
SANAPÚ,14,12,2022,2,True,False,7,20,78,9,1
SANAPÚ,14,12,2022,2,True,False,6,20,78,6,1
SANAPÚ,14,12,2022,2,True,False,5,21,73,2,0
SANAPÚ,14,12,2022,2,True,False,4,20,83,0,1
SANAPÚ,14,12,2022,2,True,False,3,20,83,0,0
SANAPÚ,14,12,2022,2,True,False,2,19,88,0,0
SANAPÚ,14,12,2022,2,True,False,1,19,88,0,2
SANAPÚ,14,12,2022,2,True,False,0,21,83,1,4
SANAPÚ,13,12,2022,1,True,False,23,22,78,0,3
SANAPÚ,13,12,2022,1,True,False,22,22,83,2,9
SANAPÚ,13,12,2022,1,True,False,21,22,88,5,12
SANAPÚ,13,12,2022,1,True,False,20,22,88,5,17
SANAPÚ,13,12,2022,1,True,False,19,22,94,9,11
SANAPÚ,13,12,2022,1,True,False,18,23,89,8,23
SANAPÚ,13,12,2022,1,True,False,17,23,89,9,19
SANAPÚ,13,12,2022,1,True,False,16,23,89,18,19
SANAPÚ,13,12,2022,1,True,False,15,24,83,14,23
SANAPÚ,13,12,2022,1,True,False,14,24,78,18,13
SANAPÚ,13,12,2022,1,True,False,13,23,83,16,17
SANAPÚ,13,12,2022,1,True,False,12,23,83,17,10
SANAPÚ,13,12,2022,1,True,False,11,23,89,23,7
SANAPÚ,13,12,2022,1,True,False,10,22,94,9,5
SANAPÚ,13,12,2022,1,True,False,9,21,88,15,2
SANAPÚ,13,12,2022,1,True,False,8,20,88,15,3
SANAPÚ,13,12,2022,1,True,False,7,18,94,15,1
SANAPÚ,13,12,2022,1,True,False,6,19,94,7,1
SANAPÚ,13,12,2022,1,True,False,5,19,94,1,0
SANAPÚ,13,12,2022,1,True,False,4,19,94,0,0
SANAPÚ,13,12,2022,1,True,False,3,19,100,0,0
SANAPÚ,13,12,2022,1,True,False,2,19,100,0,2
SANAPÚ,13,12,2022,1,True,False,1,19,100,0,1
SANAPÚ,13,12,2022,1,True,False,0,20,94,0,5
SANAPÚ,12,12,2022,0,True,False,23,20,94,0,5
SANAPÚ,12,12,2022,0,True,False,22,21,88,2,10
SANAPÚ,12,12,2022,0,True,False,21,21,88,5,7
SANAPÚ,12,12,2022,0,True,False,20,22,88,5,17
SANAPÚ,12,12,2022,0,True,False,19,22,88,8,9
SANAPÚ,12,12,2022,0,True,False,18,22,88,9,7
SANAPÚ,12,12,2022,0,True,False,17,22,88,8,11
SANAPÚ,12,12,2022,0,True,False,16,22,88,10,18
SANAPÚ,12,12,2022,0,True,False,15,23,83,13,23
SANAPÚ,12,12,2022,0,True,False,14,23,83,11,18
SANAPÚ,12,12,2022,0,True,False,13,24,74,13,19
SANAPÚ,12,12,2022,0,True,False,12,24,78,17,12
SANAPÚ,12,12,2022,0,True,False,11,23,89,22,18
SANAPÚ,12,12,2022,0,True,False,10,23,78,11,5
SANAPÚ,12,12,2022,0,True,False,9,21,88,20,5
SANAPÚ,12,12,2022,0,True,False,8,19,83,16,3
SANAPÚ,12,12,2022,0,True,False,7,19,88,13,1
SANAPÚ,12,12,2022,0,True,False,6,19,94,5,1
SANAPÚ,12,12,2022,0,True,False,5,19,94,2,1
SANAPÚ,12,12,2022,0,True,False,4,20,88,0,0
SANAPÚ,12,12,2022,0,True,False,3,20,88,0,1
SANAPÚ,12,12,2022,0,True,False,2,20,88,0,0
SANAPÚ,12,12,2022,0,True,False,1,20,94,0,3
SANAPÚ,12,12,2022,0,True,False,0,20,94,1,10
SANAPÚ,11,12,2022,6,True,False,23,21,88,1,21
SANAPÚ,11,12,2022,6,True,False,22,21,94,0,23
SANAPÚ,11,12,2022,6,True,False,21,21,100,3,18
SANAPÚ,11,12,2022,6,True,False,20,22,94,15,24
SANAPÚ,11,12,2022,6,True,False,19,22,94,18,15
SANAPÚ,11,12,2022,6,True,False,18,23,89,31,38
SANAPÚ,11,12,2022,6,True,False,17,23,89,19,50
SANAPÚ,11,12,2022,6,True,False,16,23,89,11,31
SANAPÚ,11,12,2022,6,True,False,15,23,89,20,39
SANAPÚ,11,12,2022,6,True,False,14,24,78,24,50
SANAPÚ,11,12,2022,6,True,False,13,23,89,52,54
SANAPÚ,11,12,2022,6,True,False,12,23,89,77,28
SANAPÚ,11,12,2022,6,True,False,11,23,83,68,26
SANAPÚ,11,12,2022,6,True,False,10,23,83,38,16
SANAPÚ,11,12,2022,6,True,False,9,21,94,23,9
SANAPÚ,11,12,2022,6,True,False,8,20,88,12,7
SANAPÚ,11,12,2022,6,True,False,7,20,94,8,5
SANAPÚ,11,12,2022,6,True,False,6,20,94,0,18
SANAPÚ,11,12,2022,6,True,False,5,20,94,0,35
SANAPÚ,11,12,2022,6,True,False,4,21,88,1,34
SANAPÚ,11,12,2022,6,True,False,3,20,94,3,35
SANAPÚ,11,12,2022,6,True,False,2,21,88,2,26
SANAPÚ,11,12,2022,6,True,False,1,20,94,21,33
SANAPÚ,11,12,2022,6,True,False,0,20,94,40,40
SANAPÚ,10,12,2022,5,True,False,23,21,94,27,28
SANAPÚ,10,12,2022,5,True,False,22,22,88,25,24
SANAPÚ,10,12,2022,5,True,False,21,22,88,44,26
SANAPÚ,10,12,2022,5,True,False,20,23,83,80,25
SANAPÚ,10,12,2022,5,True,False,19,22,88,40,26
SANAPÚ,10,12,2022,5,True,False,18,22,88,43,29
SANAPÚ,10,12,2022,5,True,False,17,22,88,23,28
SANAPÚ,10,12,2022,5,True,False,16,23,89,15,35
SANAPÚ,10,12,2022,5,True,False,15,23,89,27,25
SANAPÚ,10,12,2022,5,True,False,14,24,78,41,19
SANAPÚ,10,12,2022,5,True,False,13,24,83,34,31
SANAPÚ,10,12,2022,5,True,False,12,23,89,33,19
SANAPÚ,10,12,2022,5,True,False,11,23,83,38,13
SANAPÚ,10,12,2022,5,True,False,10,23,78,26,12
SANAPÚ,10,12,2022,5,True,False,9,21,83,12,4
SANAPÚ,10,12,2022,5,True,False,8,20,88,8,4
SANAPÚ,10,12,2022,5,True,False,7,19,94,6,3
SANAPÚ,10,12,2022,5,True,False,6,20,88,3,8
SANAPÚ,10,12,2022,5,True,False,5,20,94,0,10
SANAPÚ,10,12,2022,5,True,False,4,20,94,0,22
SANAPÚ,10,12,2022,5,True,False,3,21,88,1,15
SANAPÚ,10,12,2022,5,True,False,2,21,88,4,28
SANAPÚ,10,12,2022,5,True,False,1,20,94,2,26
SANAPÚ,10,12,2022,5,True,False,0,21,88,16,22
SANAPÚ,9,12,2022,4,True,False,23,21,88,25,23
SANAPÚ,9,12,2022,4,True,False,22,21,88,16,16
SANAPÚ,9,12,2022,4,True,False,21,21,94,27,28
SANAPÚ,9,12,2022,4,True,False,20,21,94,55,33
SANAPÚ,9,12,2022,4,True,False,19,21,94,36,18
SANAPÚ,9,12,2022,4,True,False,18,22,88,24,30
SANAPÚ,9,12,2022,4,True,False,17,23,83,17,12
SANAPÚ,9,12,2022,4,True,False,16,24,78,31,20
SANAPÚ,9,12,2022,4,True,False,15,23,78,30,16
SANAPÚ,9,12,2022,4,True,False,14,24,69,40,17
SANAPÚ,9,12,2022,4,True,False,13,24,69,21,21
SANAPÚ,9,12,2022,4,True,False,12,23,83,14,13
SANAPÚ,9,12,2022,4,True,False,11,23,78,22,13
SANAPÚ,9,12,2022,4,True,False,10,22,83,22,13
SANAPÚ,9,12,2022,4,True,False,9,21,88,14,5
SANAPÚ,9,12,2022,4,True,False,8,20,88,13,3
SANAPÚ,9,12,2022,4,True,False,7,20,88,14,6
SANAPÚ,9,12,2022,4,True,False,6,20,88,1,7
SANAPÚ,9,12,2022,4,True,False,5,20,94,3,9
SANAPÚ,9,12,2022,4,True,False,4,20,88,0,5
SANAPÚ,9,12,2022,4,True,False,3,21,88,1,4
SANAPÚ,9,12,2022,4,True,False,2,20,94,1,0
SANAPÚ,9,12,2022,4,True,False,1,21,88,2,6
SANAPÚ,9,12,2022,4,True,False,0,21,83,6,14
SANAPÚ,8,12,2022,3,False,True,23,21,83,13,32
SANAPÚ,8,12,2022,3,False,True,22,21,83,8,40
SANAPÚ,8,12,2022,3,False,True,21,21,83,17,47
SANAPÚ,8,12,2022,3,False,True,20,22,78,22,35
SANAPÚ,8,12,2022,3,False,True,19,22,78,31,34
SANAPÚ,8,12,2022,3,False,True,18,22,78,45,19
SANAPÚ,8,12,2022,3,False,True,17,23,69,44,29
SANAPÚ,8,12,2022,3,False,True,16,24,74,16,31
SANAPÚ,8,12,2022,3,False,True,15,24,74,18,28
SANAPÚ,8,12,2022,3,False,True,14,25,65,24,37
SANAPÚ,8,12,2022,3,False,True,13,25,74,47,28
SANAPÚ,8,12,2022,3,False,True,12,24,74,41,13
SANAPÚ,8,12,2022,3,False,True,11,22,88,55,8
SANAPÚ,8,12,2022,3,False,True,10,22,88,20,7
SANAPÚ,8,12,2022,3,False,True,9,22,88,12,5
SANAPÚ,8,12,2022,3,False,True,8,21,94,5,9
SANAPÚ,8,12,2022,3,False,True,7,20,94,5,2
SANAPÚ,8,12,2022,3,False,True,6,21,88,1,11
SANAPÚ,8,12,2022,3,False,True,5,20,94,0,11
SANAPÚ,8,12,2022,3,False,True,4,20,94,0,13
SANAPÚ,8,12,2022,3,False,True,3,20,94,0,17
SANAPÚ,8,12,2022,3,False,True,2,20,100,3,10
SANAPÚ,8,12,2022,3,False,True,1,21,88,6,19
SANAPÚ,8,12,2022,3,False,True,0,22,88,17,21
SANAPÚ,7,12,2022,2,False,False,23,21,83,12,16
SANAPÚ,7,12,2022,2,False,False,22,22,88,19,23
SANAPÚ,7,12,2022,2,False,False,21,22,88,25,18
SANAPÚ,7,12,2022,2,False,False,20,22,88,42,18
SANAPÚ,7,12,2022,2,False,False,19,21,94,25,18
SANAPÚ,7,12,2022,2,False,False,18,22,83,20,24
SANAPÚ,7,12,2022,2,False,False,17,21,94,22,43
SANAPÚ,7,12,2022,2,False,False,16,22,83,22,37
SANAPÚ,7,12,2022,2,False,False,15,23,61,29,47
SANAPÚ,7,12,2022,2,False,False,14,23,73,33,41
SANAPÚ,7,12,2022,2,False,False,13,23,65,39,56
SANAPÚ,7,12,2022,2,False,False,12,22,64,48,40
SANAPÚ,7,12,2022,2,False,False,11,22,60,77,14
SANAPÚ,7,12,2022,2,False,False,10,22,57,60,7
SANAPÚ,7,12,2022,2,False,False,9,21,64,16,7
SANAPÚ,7,12,2022,2,False,False,8,19,68,10,3
SANAPÚ,7,12,2022,2,False,False,7,19,64,9,7
SANAPÚ,7,12,2022,2,False,False,6,18,73,7,6
SANAPÚ,7,12,2022,2,False,False,5,19,68,2,0
SANAPÚ,7,12,2022,2,False,False,4,19,68,0,0
SANAPÚ,7,12,2022,2,False,False,3,20,73,0,0
SANAPÚ,7,12,2022,2,False,False,2,20,73,0,4
SANAPÚ,7,12,2022,2,False,False,1,20,78,0,0
SANAPÚ,7,12,2022,2,False,False,0,20,78,2,6
SANAPÚ,6,12,2022,1,False,True,23,20,78,2,11
SANAPÚ,6,12,2022,1,False,True,22,20,78,3,26
SANAPÚ,6,12,2022,1,False,True,21,20,83,6,22
SANAPÚ,6,12,2022,1,False,True,20,21,73,10,21
SANAPÚ,6,12,2022,1,False,True,19,21,73,21,19
SANAPÚ,6,12,2022,1,False,True,18,22,69,31,24
SANAPÚ,6,12,2022,1,False,True,17,24,61,17,20
SANAPÚ,6,12,2022,1,False,True,16,23,69,9,23
SANAPÚ,6,12,2022,1,False,True,15,24,65,15,20
SANAPÚ,6,12,2022,1,False,True,14,24,65,21,35
SANAPÚ,6,12,2022,1,False,True,13,24,69,31,44
SANAPÚ,6,12,2022,1,False,True,12,25,57,47,30
SANAPÚ,6,12,2022,1,False,True,11,22,73,39,15
SANAPÚ,6,12,2022,1,False,True,10,21,73,50,9
SANAPÚ,6,12,2022,1,False,True,9,20,73,23,6
SANAPÚ,6,12,2022,1,False,True,8,18,73,6,1
SANAPÚ,6,12,2022,1,False,True,7,17,82,4,5
SANAPÚ,6,12,2022,1,False,True,6,18,73,3,7
SANAPÚ,6,12,2022,1,False,True,5,17,82,1,11
SANAPÚ,6,12,2022,1,False,True,4,17,82,0,9
SANAPÚ,6,12,2022,1,False,True,3,18,88,0,11
SANAPÚ,6,12,2022,1,False,True,2,18,88,1,7
SANAPÚ,6,12,2022,1,False,True,1,19,83,5,14
SANAPÚ,6,12,2022,1,False,True,0,20,83,9,13
SANAPÚ,5,12,2022,0,True,False,23,21,83,18,9
SANAPÚ,5,12,2022,0,True,False,22,21,83,14,8
SANAPÚ,5,12,2022,0,True,False,21,21,83,22,15
SANAPÚ,5,12,2022,0,True,False,20,21,78,18,16
SANAPÚ,5,12,2022,0,True,False,19,22,73,19,15
SANAPÚ,5,12,2022,0,True,False,18,22,78,14,20
SANAPÚ,5,12,2022,0,True,False,17,23,69,18,24
SANAPÚ,5,12,2022,0,True,False,16,23,69,22,24
SANAPÚ,5,12,2022,0,True,False,15,24,65,17,23
SANAPÚ,5,12,2022,0,True,False,14,24,65,20,33
SANAPÚ,5,12,2022,0,True,False,13,25,57,16,26
SANAPÚ,5,12,2022,0,True,False,12,24,54,25,24
SANAPÚ,5,12,2022,0,True,False,11,24,57,32,11
SANAPÚ,5,12,2022,0,True,False,10,23,61,29,11
SANAPÚ,5,12,2022,0,True,False,9,21,69,32,6
SANAPÚ,5,12,2022,0,True,False,8,20,73,15,3
SANAPÚ,5,12,2022,0,True,False,7,22,57,12,0
SANAPÚ,5,12,2022,0,True,False,6,20,68,3,1
SANAPÚ,5,12,2022,0,True,False,5,21,64,0,0
SANAPÚ,5,12,2022,0,True,False,4,20,73,0,0
SANAPÚ,5,12,2022,0,True,False,3,21,78,0,0
SANAPÚ,5,12,2022,0,True,False,2,21,60,0,2
SANAPÚ,5,12,2022,0,True,False,1,20,78,1,2
SANAPÚ,5,12,2022,0,True,False,0,20,78,1,10
SANAPÚ,4,12,2022,6,True,False,23,20,73,2,14
SANAPÚ,4,12,2022,6,True,False,22,20,78,4,16
SANAPÚ,4,12,2022,6,True,False,21,20,73,3,28
SANAPÚ,4,12,2022,6,True,False,20,20,73,11,29
SANAPÚ,4,12,2022,6,True,False,19,20,78,18,39
SANAPÚ,4,12,2022,6,True,False,18,22,57,36,39
SANAPÚ,4,12,2022,6,True,False,17,22,64,41,50
SANAPÚ,4,12,2022,6,True,False,16,23,53,9,47
SANAPÚ,4,12,2022,6,True,False,15,24,47,16,35
SANAPÚ,4,12,2022,6,True,False,14,25,47,37,62
SANAPÚ,4,12,2022,6,True,False,13,23,57,57,57
SANAPÚ,4,12,2022,6,True,False,12,22,64,57,26
SANAPÚ,4,12,2022,6,True,False,11,21,73,91,14
SANAPÚ,4,12,2022,6,True,False,10,20,83,28,7
SANAPÚ,4,12,2022,6,True,False,9,19,88,31,9
SANAPÚ,4,12,2022,6,True,False,8,18,94,9,6
SANAPÚ,4,12,2022,6,True,False,7,18,94,4,13
SANAPÚ,4,12,2022,6,True,False,6,18,88,1,21
SANAPÚ,4,12,2022,6,True,False,5,18,88,2,29
SANAPÚ,4,12,2022,6,True,False,4,18,94,0,20
SANAPÚ,4,12,2022,6,True,False,3,18,94,0,20
SANAPÚ,4,12,2022,6,True,False,2,19,83,7,27
SANAPÚ,4,12,2022,6,True,False,1,18,88,21,38
SANAPÚ,4,12,2022,6,True,False,0,18,88,45,22
SANAPÚ,3,12,2022,5,True,False,23,18,83,30,17
SANAPÚ,3,12,2022,5,True,False,22,18,83,36,17
SANAPÚ,3,12,2022,5,True,False,21,18,88,34,25
SANAPÚ,3,12,2022,5,True,False,20,18,88,44,11
SANAPÚ,3,12,2022,5,True,False,19,18,83,21,13
SANAPÚ,3,12,2022,5,True,False,18,18,94,11,9
SANAPÚ,3,12,2022,5,True,False,17,18,94,13,18
SANAPÚ,3,12,2022,5,True,False,16,18,94,19,18
SANAPÚ,3,12,2022,5,True,False,15,18,94,16,25
SANAPÚ,3,12,2022,5,True,False,14,19,88,20,15
SANAPÚ,3,12,2022,5,True,False,13,21,69,19,33
SANAPÚ,3,12,2022,5,True,False,12,21,78,19,25
SANAPÚ,3,12,2022,5,True,False,11,21,73,28,12
SANAPÚ,3,12,2022,5,True,False,10,20,78,32,5
SANAPÚ,3,12,2022,5,True,False,9,19,83,22,8
SANAPÚ,3,12,2022,5,True,False,8,19,78,14,4
SANAPÚ,3,12,2022,5,True,False,7,18,77,3,5
SANAPÚ,3,12,2022,5,True,False,6,19,78,4,10
SANAPÚ,3,12,2022,5,True,False,5,18,77,2,19
SANAPÚ,3,12,2022,5,True,False,4,19,73,1,18
SANAPÚ,3,12,2022,5,True,False,3,19,73,0,24
SANAPÚ,3,12,2022,5,True,False,2,19,78,3,23
SANAPÚ,3,12,2022,5,True,False,1,18,83,2,20
SANAPÚ,3,12,2022,5,True,False,0,19,78,15,30
SANAPÚ,2,12,2022,4,True,False,23,19,73,17,20
SANAPÚ,2,12,2022,4,True,False,22,19,83,20,35
SANAPÚ,2,12,2022,4,True,False,21,19,78,57,30
SANAPÚ,2,12,2022,4,True,False,20,20,73,27,28
SANAPÚ,2,12,2022,4,True,False,19,20,73,31,20
SANAPÚ,2,12,2022,4,True,False,18,20,78,22,27
SANAPÚ,2,12,2022,4,True,False,17,22,60,22,26
SANAPÚ,2,12,2022,4,True,False,16,23,53,23,24
SANAPÚ,2,12,2022,4,True,False,15,24,54,36,24
SANAPÚ,2,12,2022,4,True,False,14,24,54,62,22
