LOCALIZATION,DAY,MONTH,YEAR,WEEKDAY,SCHOOLDAY,HOLIDAY,HOUR,TEMPERATURE,HUMIDITY,CHECK IN,CHECK OUT
SANAPU,16,12,2019,0,True,False,10,21,49,7,11
SANAPU,16,12,2019,0,True,False,9,18,64,27,7
SANAPU,16,12,2019,0,True,False,8,16,63,34,8
SANAPU,16,12,2019,0,True,False,7,16,63,72,8
SANAPU,16,12,2019,0,True,False,6,16,72,39,3
SANAPU,16,12,2019,0,True,False,5,15,77,4,0
SANAPU,16,12,2019,0,True,False,4,15,77,2,0
SANAPU,16,12,2019,0,True,False,3,16,72,3,2
SANAPU,16,12,2019,0,True,False,2,16,72,1,3
SANAPU,16,12,2019,0,True,False,1,16,72,0,5
SANAPU,16,12,2019,0,True,False,0,16,77,0,25
SANAPU,15,12,2019,6,True,False,23,17,77,1,34
SANAPU,15,12,2019,6,True,False,22,18,73,4,26
SANAPU,15,12,2019,6,True,False,21,18,73,7,23
SANAPU,15,12,2019,6,True,False,20,18,73,15,34
SANAPU,15,12,2019,6,True,False,19,18,73,28,11
SANAPU,15,12,2019,6,True,False,18,19,68,35,26
SANAPU,15,12,2019,6,True,False,17,19,68,27,31
SANAPU,15,12,2019,6,True,False,16,20,64,19,31
SANAPU,15,12,2019,6,True,False,15,20,64,15,42
SANAPU,15,12,2019,6,True,False,14,20,64,33,51
SANAPU,15,12,2019,6,True,False,13,20,68,28,32
SANAPU,15,12,2019,6,True,False,12,19,73,53,17
SANAPU,15,12,2019,6,True,False,11,19,73,46,19
SANAPU,15,12,2019,6,True,False,10,19,73,32,13
SANAPU,15,12,2019,6,True,False,9,18,73,27,3
SANAPU,15,12,2019,6,True,False,8,16,82,16,4
SANAPU,15,12,2019,6,True,False,7,16,77,10,8
SANAPU,15,12,2019,6,True,False,6,16,82,9,19
SANAPU,15,12,2019,6,True,False,5,17,77,2,29
SANAPU,15,12,2019,6,True,False,4,18,77,1,27
SANAPU,15,12,2019,6,True,False,3,18,73,7,33
SANAPU,15,12,2019,6,True,False,2,19,73,14,37
SANAPU,15,12,2019,6,True,False,1,19,78,35,42
SANAPU,15,12,2019,6,True,False,0,19,78,26,26
SANAPU,14,12,2019,5,True,False,23,19,78,18,18
SANAPU,14,12,2019,5,True,False,22,19,78,34,34
SANAPU,14,12,2019,5,True,False,21,20,73,23,13
SANAPU,14,12,2019,5,True,False,20,20,73,60,22
SANAPU,14,12,2019,5,True,False,19,20,73,29,13
SANAPU,14,12,2019,5,True,False,18,20,73,17,27
SANAPU,14,12,2019,5,True,False,17,20,73,10,31
SANAPU,14,12,2019,5,True,False,16,20,73,14,26
SANAPU,14,12,2019,5,True,False,15,21,73,23,44
SANAPU,14,12,2019,5,True,False,14,22,64,33,27
SANAPU,14,12,2019,5,True,False,13,21,64,26,23
SANAPU,14,12,2019,5,True,False,12,22,64,24,27
SANAPU,14,12,2019,5,True,False,11,21,69,29,18
SANAPU,14,12,2019,5,True,False,10,20,68,36,9
SANAPU,14,12,2019,5,True,False,9,19,64,28,19
SANAPU,14,12,2019,5,True,False,8,18,68,29,12
SANAPU,14,12,2019,5,True,False,7,18,77,29,8
SANAPU,14,12,2019,5,True,False,6,18,77,22,14
SANAPU,14,12,2019,5,True,False,5,19,73,3,28
SANAPU,14,12,2019,5,True,False,4,19,68,2,24
SANAPU,14,12,2019,5,True,False,3,18,73,6,36
SANAPU,14,12,2019,5,True,False,2,18,68,14,18
SANAPU,14,12,2019,5,True,False,1,18,68,18,33
SANAPU,14,12,2019,5,True,False,0,19,60,36,41
SANAPU,13,12,2019,4,True,False,23,19,64,13,10
SANAPU,13,12,2019,4,True,False,22,18,64,39,42
SANAPU,13,12,2019,4,True,False,21,19,64,28,28
SANAPU,13,12,2019,4,True,False,20,19,64,29,29
SANAPU,13,12,2019,4,True,False,19,19,68,29,25
SANAPU,13,12,2019,4,True,False,18,19,64,34,30
SANAPU,13,12,2019,4,True,False,17,20,56,19,27
SANAPU,13,12,2019,4,True,False,16,20,60,20,20
SANAPU,13,12,2019,4,True,False,15,21,56,37,35
SANAPU,13,12,2019,4,True,False,14,21,53,55,35
SANAPU,13,12,2019,4,True,False,13,22,53,23,39
SANAPU,13,12,2019,4,True,False,12,20,56,20,22
SANAPU,13,12,2019,4,True,False,11,19,56,10,7
SANAPU,13,12,2019,4,True,False,10,19,56,21,11
SANAPU,13,12,2019,4,True,False,9,18,59,23,7
SANAPU,13,12,2019,4,True,False,8,18,59,33,8
SANAPU,13,12,2019,4,True,False,7,18,59,63,6
SANAPU,13,12,2019,4,True,False,6,18,59,44,11
SANAPU,13,12,2019,4,True,False,5,18,59,6,12
SANAPU,13,12,2019,4,True,False,4,18,64,0,14
SANAPU,13,12,2019,4,True,False,3,18,59,6,7
SANAPU,13,12,2019,4,True,False,2,18,59,7,14
SANAPU,13,12,2019,4,True,False,1,18,68,7,6
SANAPU,13,12,2019,4,True,False,0,18,59,21,13
SANAPU,12,12,2019,3,True,False,23,19,56,11,10
SANAPU,12,12,2019,3,True,False,22,19,60,8,19
SANAPU,12,12,2019,3,True,False,21,19,64,14,14
SANAPU,12,12,2019,3,True,False,20,19,64,12,24
SANAPU,12,12,2019,3,True,False,19,19,68,16,20
SANAPU,12,12,2019,3,True,False,18,19,68,12,35
SANAPU,12,12,2019,3,True,False,17,20,73,19,51
SANAPU,12,12,2019,3,True,False,16,20,68,14,40
SANAPU,12,12,2019,3,True,False,15,21,69,25,35
SANAPU,12,12,2019,3,True,False,14,20,73,28,36
SANAPU,12,12,2019,3,True,False,13,22,64,16,16
SANAPU,12,12,2019,3,True,False,12,21,64,15,15
SANAPU,12,12,2019,3,True,False,11,21,64,14,13
SANAPU,12,12,2019,3,True,False,10,21,64,7,5
SANAPU,12,12,2019,3,True,False,9,19,68,16,8
SANAPU,12,12,2019,3,True,False,8,18,73,45,6
SANAPU,12,12,2019,3,True,False,7,18,73,74,7
SANAPU,12,12,2019,3,True,False,6,18,73,51,5
SANAPU,12,12,2019,3,True,False,5,18,73,7,6
SANAPU,12,12,2019,3,True,False,4,18,73,1,2
SANAPU,12,12,2019,3,True,False,3,18,68,2,1
SANAPU,12,12,2019,3,True,False,2,18,73,0,4
SANAPU,12,12,2019,3,True,False,1,18,73,2,3
SANAPU,12,12,2019,3,True,False,0,18,68,7,7
SANAPU,11,12,2019,2,True,False,23,19,64,1,6
SANAPU,11,12,2019,2,True,False,22,19,64,6,34
SANAPU,11,12,2019,2,True,False,21,19,68,9,15
SANAPU,11,12,2019,2,True,False,20,19,64,8,15
SANAPU,11,12,2019,2,True,False,19,19,68,8,19
SANAPU,11,12,2019,2,True,False,18,19,68,12,31
SANAPU,11,12,2019,2,True,False,17,20,68,9,36
SANAPU,11,12,2019,2,True,False,16,21,64,20,41
SANAPU,11,12,2019,2,True,False,15,21,64,23,41
SANAPU,11,12,2019,2,True,False,14,22,60,25,43
SANAPU,11,12,2019,2,True,False,13,22,64,25,18
SANAPU,11,12,2019,2,True,False,12,21,69,14,17
SANAPU,11,12,2019,2,True,False,11,21,69,14,6
SANAPU,11,12,2019,2,True,False,10,20,73,15,10
SANAPU,11,12,2019,2,True,False,9,20,73,39,5
SANAPU,11,12,2019,2,True,False,8,18,77,31,5
SANAPU,11,12,2019,2,True,False,7,18,77,68,3
SANAPU,11,12,2019,2,True,False,6,18,83,44,5
SANAPU,11,12,2019,2,True,False,5,18,77,6,1
SANAPU,11,12,2019,2,True,False,4,18,77,1,0
SANAPU,11,12,2019,2,True,False,3,19,78,4,1
SANAPU,11,12,2019,2,True,False,2,19,78,0,0
SANAPU,11,12,2019,2,True,False,1,19,78,1,2
SANAPU,11,12,2019,2,True,False,0,19,73,0,7
SANAPU,10,12,2019,1,True,False,23,20,73,1,9
SANAPU,10,12,2019,1,True,False,22,20,68,5,25
SANAPU,10,12,2019,1,True,False,21,20,78,6,15
SANAPU,10,12,2019,1,True,False,20,20,73,8,29
SANAPU,10,12,2019,1,True,False,19,20,73,5,24
SANAPU,10,12,2019,1,True,False,18,20,68,10,26
SANAPU,10,12,2019,1,True,False,17,21,69,14,34
SANAPU,10,12,2019,1,True,False,16,21,64,14,34
SANAPU,10,12,2019,1,True,False,15,21,69,17,46
SANAPU,10,12,2019,1,True,False,14,21,64,23,34
SANAPU,10,12,2019,1,True,False,13,21,60,23,22
SANAPU,10,12,2019,1,True,False,12,21,64,12,19
SANAPU,10,12,2019,1,True,False,11,21,64,9,7
SANAPU,10,12,2019,1,True,False,10,20,68,17,7
SANAPU,10,12,2019,1,True,False,9,18,73,28,6
SANAPU,10,12,2019,1,True,False,8,17,72,41,8
SANAPU,10,12,2019,1,True,False,7,17,72,70,4
SANAPU,10,12,2019,1,True,False,6,18,68,35,5
SANAPU,10,12,2019,1,True,False,5,18,68,5,2
SANAPU,10,12,2019,1,True,False,4,18,68,1,0
SANAPU,10,12,2019,1,True,False,3,18,68,3,0
SANAPU,10,12,2019,1,True,False,2,17,72,0,0
SANAPU,10,12,2019,1,True,False,1,18,68,0,2
SANAPU,10,12,2019,1,True,False,0,18,73,2,4
SANAPU,9,12,2019,0,False,True,23,18,73,1,9
SANAPU,9,12,2019,0,False,True,22,19,73,1,21
SANAPU,9,12,2019,0,False,True,21,19,73,9,13
SANAPU,9,12,2019,0,False,True,20,19,73,8,23
SANAPU,9,12,2019,0,False,True,19,19,73,7,26
SANAPU,9,12,2019,0,False,True,18,20,68,20,32
SANAPU,9,12,2019,0,False,True,17,20,68,12,32
SANAPU,9,12,2019,0,False,True,16,21,60,16,40
SANAPU,9,12,2019,0,False,True,15,21,64,21,47
SANAPU,9,12,2019,0,False,True,14,21,69,15,29
SANAPU,9,12,2019,0,False,True,13,22,60,18,21
SANAPU,9,12,2019,0,False,True,12,20,73,26,20
SANAPU,9,12,2019,0,False,True,11,20,68,17,15
SANAPU,9,12,2019,0,False,True,10,19,73,12,7
SANAPU,9,12,2019,0,False,True,9,19,73,34,9
SANAPU,9,12,2019,0,False,True,8,18,77,30,4
SANAPU,9,12,2019,0,False,True,7,18,73,70,3
SANAPU,9,12,2019,0,False,True,6,18,73,37,8
SANAPU,9,12,2019,0,False,True,5,18,73,1,2
SANAPU,9,12,2019,0,False,True,4,18,73,3,0
SANAPU,9,12,2019,0,False,True,3,18,73,4,2
SANAPU,9,12,2019,0,False,True,2,19,73,0,3
SANAPU,9,12,2019,0,False,True,1,19,68,0,4
SANAPU,9,12,2019,0,False,True,0,18,73,1,12
SANAPU,8,12,2019,6,True,False,23,19,68,1,16
SANAPU,8,12,2019,6,True,False,22,19,68,5,17
SANAPU,8,12,2019,6,True,False,21,19,68,3,14
SANAPU,8,12,2019,6,True,False,20,19,73,11,21
SANAPU,8,12,2019,6,True,False,19,19,68,19,21
SANAPU,8,12,2019,6,True,False,18,19,68,19,16
SANAPU,8,12,2019,6,True,False,17,20,64,17,27
SANAPU,8,12,2019,6,True,False,16,21,60,10,31
SANAPU,8,12,2019,6,True,False,15,21,64,16,29
SANAPU,8,12,2019,6,True,False,14,22,60,18,54
SANAPU,8,12,2019,6,True,False,13,21,60,38,41
SANAPU,8,12,2019,6,True,False,12,21,64,58,38
SANAPU,8,12,2019,6,True,False,11,21,60,43,15
SANAPU,8,12,2019,6,True,False,10,20,64,36,21
SANAPU,8,12,2019,6,True,False,9,19,73,16,11
SANAPU,8,12,2019,6,True,False,8,18,68,15,5
SANAPU,8,12,2019,6,True,False,7,18,73,6,7
SANAPU,8,12,2019,6,True,False,6,18,73,5,9
SANAPU,8,12,2019,6,True,False,5,18,73,2,32
SANAPU,8,12,2019,6,True,False,4,18,77,3,30
SANAPU,8,12,2019,6,True,False,3,18,77,1,15
SANAPU,8,12,2019,6,True,False,2,19,78,9,21
SANAPU,8,12,2019,6,True,False,1,19,78,26,25
SANAPU,8,12,2019,6,True,False,0,19,78,20,21
SANAPU,7,12,2019,5,True,False,23,19,78,21,21
SANAPU,7,12,2019,5,True,False,22,19,73,31,29
SANAPU,7,12,2019,5,True,False,21,19,78,53,28
SANAPU,7,12,2019,5,True,False,20,19,78,32,17
SANAPU,7,12,2019,5,True,False,19,19,73,30,20
SANAPU,7,12,2019,5,True,False,18,20,73,16,23
SANAPU,7,12,2019,5,True,False,17,20,73,22,30
SANAPU,7,12,2019,5,True,False,16,20,73,11,28
SANAPU,7,12,2019,5,True,False,15,21,64,24,31
SANAPU,7,12,2019,5,True,False,14,21,69,26,37
SANAPU,7,12,2019,5,True,False,13,21,69,42,48
SANAPU,7,12,2019,5,True,False,12,21,69,27,24
SANAPU,7,12,2019,5,True,False,11,21,69,41,18
SANAPU,7,12,2019,5,True,False,10,20,68,44,17
SANAPU,7,12,2019,5,True,False,9,18,77,30,13
SANAPU,7,12,2019,5,True,False,8,18,73,19,3
SANAPU,7,12,2019,5,True,False,7,17,77,31,5
SANAPU,7,12,2019,5,True,False,6,17,72,9,13
SANAPU,7,12,2019,5,True,False,5,17,72,4,23
SANAPU,7,12,2019,5,True,False,4,17,77,0,23
SANAPU,7,12,2019,5,True,False,3,17,72,6,17
SANAPU,7,12,2019,5,True,False,2,17,77,2,17
SANAPU,7,12,2019,5,True,False,1,18,73,5,28
SANAPU,7,12,2019,5,True,False,0,17,82,23,12
SANAPU,6,12,2019,4,False,True,23,17,82,30,13
SANAPU,6,12,2019,4,False,True,22,18,77,28,21
SANAPU,6,12,2019,4,False,True,21,18,77,43,10
SANAPU,6,12,2019,4,False,True,20,18,77,28,7
SANAPU,6,12,2019,4,False,True,19,18,77,16,14
SANAPU,6,12,2019,4,False,True,18,19,73,16,17
SANAPU,6,12,2019,4,False,True,17,18,83,17,32
SANAPU,6,12,2019,4,False,True,16,20,68,7,24
SANAPU,6,12,2019,4,False,True,15,21,60,14,30
SANAPU,6,12,2019,4,False,True,14,21,60,25,33
SANAPU,6,12,2019,4,False,True,13,18,83,23,27
SANAPU,6,12,2019,4,False,True,12,21,64,25,18
SANAPU,6,12,2019,4,False,True,11,19,78,44,13
SANAPU,6,12,2019,4,False,True,10,18,77,22,7
SANAPU,6,12,2019,4,False,True,9,18,73,16,10
SANAPU,6,12,2019,4,False,True,8,17,72,11,9
SANAPU,6,12,2019,4,False,True,7,17,77,14,10
SANAPU,6,12,2019,4,False,True,6,17,72,14,21
SANAPU,6,12,2019,4,False,True,5,17,72,3,43
SANAPU,6,12,2019,4,False,True,4,17,68,0,24
SANAPU,6,12,2019,4,False,True,3,17,72,2,24
SANAPU,6,12,2019,4,False,True,2,17,77,5,19
SANAPU,6,12,2019,4,False,True,1,17,77,17,18
SANAPU,6,12,2019,4,False,True,0,16,82,40,20
SANAPU,5,12,2019,3,True,False,23,17,72,38,17
SANAPU,5,12,2019,3,True,False,22,16,77,46,20
SANAPU,5,12,2019,3,True,False,21,17,72,27,16
SANAPU,5,12,2019,3,True,False,20,17,72,40,22
SANAPU,5,12,2019,3,True,False,19,17,72,12,17
SANAPU,5,12,2019,3,True,False,18,17,72,11,32
SANAPU,5,12,2019,3,True,False,17,19,68,15,46
SANAPU,5,12,2019,3,True,False,16,18,77,25,37
SANAPU,5,12,2019,3,True,False,15,20,68,30,31
SANAPU,5,12,2019,3,True,False,14,20,60,27,45
SANAPU,5,12,2019,3,True,False,13,19,68,26,31
SANAPU,5,12,2019,3,True,False,12,19,73,16,18
SANAPU,5,12,2019,3,True,False,11,19,68,12,11
SANAPU,5,12,2019,3,True,False,10,19,64,27,7
SANAPU,5,12,2019,3,True,False,9,18,64,11,3
SANAPU,5,12,2019,3,True,False,8,17,68,23,5
SANAPU,5,12,2019,3,True,False,7,17,68,92,6
SANAPU,5,12,2019,3,True,False,6,17,72,36,2
SANAPU,5,12,2019,3,True,False,5,17,72,5,0
SANAPU,5,12,2019,3,True,False,4,16,94,2,0
SANAPU,5,12,2019,3,True,False,3,17,88,0,0
SANAPU,5,12,2019,3,True,False,2,17,88,0,1
SANAPU,5,12,2019,3,True,False,1,19,68,1,4
SANAPU,5,12,2019,3,True,False,0,18,73,1,8
SANAPU,4,12,2019,2,True,False,23,19,64,3,6
SANAPU,4,12,2019,2,True,False,22,19,64,3,19
SANAPU,4,12,2019,2,True,False,21,20,60,4,12
SANAPU,4,12,2019,2,True,False,20,20,64,7,20
SANAPU,4,12,2019,2,True,False,19,20,60,10,23
SANAPU,4,12,2019,2,True,False,18,20,64,10,34
SANAPU,4,12,2019,2,True,False,17,21,56,12,26
SANAPU,4,12,2019,2,True,False,16,21,53,15,43
SANAPU,4,12,2019,2,True,False,15,22,46,19,34
SANAPU,4,12,2019,2,True,False,14,22,43,17,39
SANAPU,4,12,2019,2,True,False,13,22,50,19,27
SANAPU,4,12,2019,2,True,False,12,21,56,11,10
SANAPU,4,12,2019,2,True,False,11,21,46,7,6
SANAPU,4,12,2019,2,True,False,10,21,49,25,2
SANAPU,4,12,2019,2,True,False,9,19,56,8,4
SANAPU,4,12,2019,2,True,False,8,19,56,28,9
SANAPU,4,12,2019,2,True,False,7,18,64,81,5
SANAPU,4,12,2019,2,True,False,6,18,68,46,4
SANAPU,4,12,2019,2,True,False,5,18,59,5,2
SANAPU,4,12,2019,2,True,False,4,17,68,1,0
SANAPU,4,12,2019,2,True,False,3,17,68,2,1
SANAPU,4,12,2019,2,True,False,2,19,60,0,1
SANAPU,4,12,2019,2,True,False,1,18,64,0,3
SANAPU,4,12,2019,2,True,False,0,18,68,0,4
SANAPU,3,12,2019,1,True,False,23,19,60,1,9
SANAPU,3,12,2019,1,True,False,22,19,60,3,18
SANAPU,3,12,2019,1,True,False,21,18,59,5,30
SANAPU,3,12,2019,1,True,False,20,18,64,3,35
SANAPU,3,12,2019,1,True,False,19,19,56,10,17
SANAPU,3,12,2019,1,True,False,18,20,53,37,34
SANAPU,3,12,2019,1,True,False,17,21,49,17,34
SANAPU,3,12,2019,1,True,False,16,21,56,16,43
SANAPU,3,12,2019,1,True,False,15,22,57,24,36
SANAPU,3,12,2019,1,True,False,14,21,53,16,39
SANAPU,3,12,2019,1,True,False,13,20,68,23,20
SANAPU,3,12,2019,1,True,False,12,21,56,11,18
SANAPU,3,12,2019,1,True,False,11,21,49,16,10
SANAPU,3,12,2019,1,True,False,10,19,60,28,7
SANAPU,3,12,2019,1,True,False,9,19,64,11,2
SANAPU,3,12,2019,1,True,False,8,18,73,35,5
SANAPU,3,12,2019,1,True,False,7,18,73,75,7
SANAPU,3,12,2019,1,True,False,6,17,77,41,5
SANAPU,3,12,2019,1,True,False,5,18,73,6,2
SANAPU,3,12,2019,1,True,False,4,17,82,0,0
SANAPU,3,12,2019,1,True,False,3,18,73,2,0
SANAPU,3,12,2019,1,True,False,2,17,77,0,1
SANAPU,3,12,2019,1,True,False,1,18,73,0,3
SANAPU,3,12,2019,1,True,False,0,17,82,0,4
SANAPU,2,12,2019,0,True,False,23,18,83,2,14
SANAPU,2,12,2019,0,True,False,22,18,77,5,10
SANAPU,2,12,2019,0,True,False,21,17,88,3,14
SANAPU,2,12,2019,0,True,False,20,18,83,4,30
SANAPU,2,12,2019,0,True,False,19,19,73,7,16
SANAPU,2,12,2019,0,True,False,18,20,64,8,28
SANAPU,2,12,2019,0,True,False,17,21,56,7,26
SANAPU,2,12,2019,0,True,False,16,22,50,16,37
SANAPU,2,12,2019,0,True,False,15,22,50,21,37
SANAPU,2,12,2019,0,True,False,14,22,53,24,46
SANAPU,2,12,2019,0,True,False,13,23,53,22,22
SANAPU,2,12,2019,0,True,False,12,22,57,22,18
SANAPU,2,12,2019,0,True,False,11,21,69,20,6
SANAPU,2,12,2019,0,True,False,10,18,88,5,9
SANAPU,2,12,2019,0,True,False,9,20,68,12,4
SANAPU,2,12,2019,0,True,False,8,19,68,31,9
SANAPU,2,12,2019,0,True,False,7,19,68,82,8
SANAPU,2,12,2019,0,True,False,6,19,73,39,6
SANAPU,2,12,2019,0,True,False,5,19,78,4,1
SANAPU,2,12,2019,0,True,False,4,19,73,2,0
SANAPU,2,12,2019,0,True,False,3,20,64,1,0
SANAPU,2,12,2019,0,True,False,2,20,60,1,5
SANAPU,2,12,2019,0,True,False,1,19,68,1,6
SANAPU,2,12,2019,0,True,False,0,19,68,1,15
SANAPU,1,12,2019,6,True,False,23,19,68,2,14
SANAPU,1,12,2019,6,True,False,22,19,64,5,22
SANAPU,1,12,2019,6,True,False,21,19,68,10,16
SANAPU,1,12,2019,6,True,False,20,20,68,13,21
SANAPU,1,12,2019,6,True,False,19,20,68,11,15
SANAPU,1,12,2019,6,True,False,18,20,68,24,22
SANAPU,1,12,2019,6,True,False,17,22,64,20,24
SANAPU,1,12,2019,6,True,False,16,22,64,19,41
SANAPU,1,12,2019,6,True,False,15,22,69,11,31
SANAPU,1,12,2019,6,True,False,14,23,65,16,45
SANAPU,1,12,2019,6,True,False,13,22,64,30,43
SANAPU,1,12,2019,6,True,False,12,23,61,73,24
SANAPU,1,12,2019,6,True,False,11,22,64,43,22
SANAPU,1,12,2019,6,True,False,10,21,69,28,13
SANAPU,1,12,2019,6,True,False,9,20,73,24,7
SANAPU,1,12,2019,6,True,False,8,19,78,10,8
SANAPU,1,12,2019,6,True,False,7,19,78,9,12
SANAPU,1,12,2019,6,True,False,6,19,78,3,12
SANAPU,1,12,2019,6,True,False,5,19,78,5,28
SANAPU,1,12,2019,6,True,False,4,19,83,3,33
SANAPU,1,12,2019,6,True,False,3,20,78,4,31
SANAPU,1,12,2019,6,True,False,2,20,78,11,21
SANAPU,1,12,2019,6,True,False,1,20,83,22,22
SANAPU,1,12,2019,6,True,False,0,20,83,22,22
RINCON,31,12,2019,1,False,False,23,17,27,70,7
RINCON,31,12,2019,1,False,False,22,18,24,55,12
RINCON,31,12,2019,1,False,False,21,17,45,58,24
RINCON,31,12,2019,1,False,False,20,17,48,37,219
RINCON,31,12,2019,1,False,False,19,18,59,28,152
RINCON,31,12,2019,1,False,False,18,19,56,26,180
RINCON,31,12,2019,1,False,False,17,20,49,44,142
RINCON,31,12,2019,1,False,False,16,20,53,104,120
RINCON,31,12,2019,1,False,False,15,21,46,138,138
RINCON,31,12,2019,1,False,False,14,21,53,160,146
RINCON,31,12,2019,1,False,False,13,20,64,142,128
RINCON,31,12,2019,1,False,False,12,20,68,127,92
RINCON,31,12,2019,1,False,False,11,20,73,152,71
RINCON,31,12,2019,1,False,False,10,19,73,136,44
RINCON,31,12,2019,1,False,False,9,17,82,193,32
RINCON,31,12,2019,1,False,False,8,15,88,135,16
RINCON,31,12,2019,1,False,False,7,16,82,94,6
RINCON,31,12,2019,1,False,False,6,16,88,45,0
RINCON,31,12,2019,1,False,False,5,17,82,36,4
RINCON,31,12,2019,1,False,False,4,16,82,7,1
RINCON,31,12,2019,1,False,False,3,18,68,0,2
RINCON,31,12,2019,1,False,False,2,18,42,0,4
RINCON,31,12,2019,1,False,False,1,17,32,2,12
RINCON,31,12,2019,1,False,False,0,18,56,1,35
RINCON,30,12,2019,0,False,False,23,19,64,1,85
RINCON,30,12,2019,0,False,False,22,19,64,5,175
RINCON,30,12,2019,0,False,False,21,19,32,18,104
RINCON,30,12,2019,0,False,False,20,19,26,36,131
RINCON,30,12,2019,0,False,False,19,20,35,53,131
RINCON,30,12,2019,0,False,False,18,21,49,126,145
RINCON,30,12,2019,0,False,False,17,22,41,145,141
RINCON,30,12,2019,0,False,False,16,23,36,115,159
RINCON,30,12,2019,0,False,False,15,23,33,131,126
RINCON,30,12,2019,0,False,False,14,24,34,118,142
RINCON,30,12,2019,0,False,False,13,23,36,119,105
RINCON,30,12,2019,0,False,False,12,22,43,101,73
RINCON,30,12,2019,0,False,False,11,23,41,145,76
RINCON,30,12,2019,0,False,False,10,22,43,116,34
RINCON,30,12,2019,0,False,False,9,20,49,180,34
RINCON,30,12,2019,0,False,False,8,18,56,143,12
RINCON,30,12,2019,0,False,False,7,17,48,112,16
RINCON,30,12,2019,0,False,False,6,17,45,50,2
RINCON,30,12,2019,0,False,False,5,18,39,37,4
RINCON,30,12,2019,0,False,False,4,19,40,3,2
RINCON,30,12,2019,0,False,False,3,19,32,0,1
RINCON,30,12,2019,0,False,False,2,20,28,0,4
RINCON,30,12,2019,0,False,False,1,21,21,0,12
RINCON,30,12,2019,0,False,False,0,21,23,2,27
RINCON,29,12,2019,6,True,False,23,20,26,5,56
RINCON,29,12,2019,6,True,False,22,19,26,9,196
RINCON,29,12,2019,6,True,False,21,19,37,25,132
RINCON,29,12,2019,6,True,False,20,19,64,40,151
RINCON,29,12,2019,6,True,False,19,19,64,82,185
RINCON,29,12,2019,6,True,False,18,20,64,142,192
RINCON,29,12,2019,6,True,False,17,21,60,172,172
RINCON,29,12,2019,6,True,False,16,21,56,125,142
RINCON,29,12,2019,6,True,False,15,21,56,135,118
RINCON,29,12,2019,6,True,False,14,22,57,132,169
RINCON,29,12,2019,6,True,False,13,22,53,153,152
RINCON,29,12,2019,6,True,False,12,22,46,211,91
RINCON,29,12,2019,6,True,False,11,22,50,180,72
RINCON,29,12,2019,6,True,False,10,22,50,136,43
RINCON,29,12,2019,6,True,False,9,19,46,186,26
RINCON,29,12,2019,6,True,False,8,17,52,93,12
RINCON,29,12,2019,6,True,False,7,18,52,56,4
RINCON,29,12,2019,6,True,False,6,17,48,27,1
RINCON,29,12,2019,6,True,False,5,18,45,26,8
RINCON,29,12,2019,6,True,False,4,19,43,4,6
RINCON,29,12,2019,6,True,False,3,20,30,0,13
RINCON,29,12,2019,6,True,False,2,21,23,3,35
RINCON,29,12,2019,6,True,False,1,20,24,3,62
RINCON,29,12,2019,6,True,False,0,20,24,10,101
RINCON,28,12,2019,5,True,False,23,20,24,14,166
RINCON,28,12,2019,5,True,False,22,20,24,32,252
RINCON,28,12,2019,5,True,False,21,20,26,52,138
RINCON,28,12,2019,5,True,False,20,20,43,177,180
RINCON,28,12,2019,5,True,False,19,20,60,107,105
RINCON,28,12,2019,5,True,False,18,20,64,140,135
RINCON,28,12,2019,5,True,False,17,21,56,226,163
RINCON,28,12,2019,5,True,False,16,22,53,129,169
RINCON,28,12,2019,5,True,False,15,22,53,139,122
RINCON,28,12,2019,5,True,False,14,23,44,118,155
RINCON,28,12,2019,5,True,False,13,23,44,138,125
RINCON,28,12,2019,5,True,False,12,23,44,158,70
RINCON,28,12,2019,5,True,False,11,23,44,149,61
RINCON,28,12,2019,5,True,False,10,22,46,121,45
RINCON,28,12,2019,5,True,False,9,21,46,176,21
RINCON,28,12,2019,5,True,False,8,18,45,131,13
RINCON,28,12,2019,5,True,False,7,20,43,55,5
RINCON,28,12,2019,5,True,False,6,19,32,50,1
RINCON,28,12,2019,5,True,False,5,21,28,39,7
RINCON,28,12,2019,5,True,False,4,18,37,5,5
RINCON,28,12,2019,5,True,False,3,20,28,0,7
RINCON,28,12,2019,5,True,False,2,21,25,2,25
RINCON,28,12,2019,5,True,False,1,21,26,1,42
RINCON,28,12,2019,5,True,False,0,20,28,5,109
RINCON,27,12,2019,4,False,False,23,22,29,9,189
RINCON,27,12,2019,4,False,False,22,21,30,14,256
RINCON,27,12,2019,4,False,False,21,21,33,52,123
RINCON,27,12,2019,4,False,False,20,20,35,157,152
RINCON,27,12,2019,4,False,False,19,21,49,130,127
RINCON,27,12,2019,4,False,False,18,24,27,147,147
RINCON,27,12,2019,4,False,False,17,24,27,175,163
RINCON,27,12,2019,4,False,False,16,24,34,166,170
RINCON,27,12,2019,4,False,False,15,24,34,141,138
RINCON,27,12,2019,4,False,False,14,24,34,144,146
RINCON,27,12,2019,4,False,False,13,24,36,115,114
RINCON,27,12,2019,4,False,False,12,23,41,98,91
RINCON,27,12,2019,4,False,False,11,22,46,155,60
RINCON,27,12,2019,4,False,False,10,22,43,132,37
RINCON,27,12,2019,4,False,False,9,21,40,183,31
RINCON,27,12,2019,4,False,False,8,19,34,153,20
